#ID,name,HMDB_ID,CAS,kingdom(HMDB),super_class(HMDB),class(HMDB),sub_class(HMDB)
pos_8294,pyrimidoindole,HMDB0256980,--,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines
pos_8295,"(2S,3R,4R)-2-Amino-3,4-dihydroxy-2-(hydroxymethyl)-14-oxoicos-6-enoic acid",HMDB0242536,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8301,Hydroxyprolyl-Isoleucine,HMDB0028866,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8302,"(8R,9R,10R,13S,14S)-10,13-Dimethyl-4,5,6,7,8,9,11,12,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthrene-3,17-diol",HMDB0257771,--,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_8304,N-Myristoyl Glutamine,HMDB0242050,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8312,Integerrimine,HMDB0242680,--,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,--
pos_8314,Prostaglandin B1,HMDB0002982,13345-51-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids
pos_8323,Deltaline,HMDB0250984,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids
pos_8335,Alliospiroside C,HMDB0030914,114317-57-6,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides
pos_835,2-Diethylaminoethanol,HMDB0033971,100-37-8,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_8353,"PI(20:3(5Z,8Z,11Z)/6 keto-PGF1alpha)",HMDB0277303,--,--,--,--,--
pos_8356,Traumatin,HMDB0037326,65410-38-0,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8357,Mebeverine alcohol,HMDB0254390,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines
pos_8362,3-O-Methylniveusin A,HMDB0039084,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones
pos_8364,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol",HMDB0011661,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesterterpenoids
pos_837,Halleridone,HMDB0302803,--,Organic compounds,Organoheterocyclic compounds,Benzofurans,--
pos_8373,Manumycin A,HMDB0242678,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_838,3-Methylbenzaldehyde,HMDB0029637,620-23-5,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives
pos_839,Salicylaldehyde,HMDB0034170,1990/2/8,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_8394,"p-Mentha-1,3,8-triene",HMDB0037013,18368-95-1,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids
pos_8423,epsilon-Caprolactone,HMDB0060476,--,Organic compounds,Organoheterocyclic compounds,Lactones,--
pos_8425,Diacetone alcohol,HMDB0031511,123-42-2,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_8431,Sativic acid,HMDB0302836,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8436,Propylene glycol,HMDB0001881,4254-14-2,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols
pos_8445,Cinnamylideneacetone,HMDB0031621,4173-44-8,Organic compounds,Benzenoids,Benzene and substituted derivatives,Styrenes
pos_8454,"5,16-Androstadien-3beta-ol",HMDB0248392,--,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_8456,Prostaglandin F2alpha,HMDB0001139,551-11-1,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids
pos_846,methyl 2-amino-4-oxopentanoate,HMDB0254565,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8462,omega-hydroxyfinasteride,HMDB0061030,--,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_8463,Thromboxane B2,HMDB0003252,54397-85-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids
pos_8478,Isopropenyl acetate,HMDB0032351,108-22-5,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives
pos_8482,7-Hydroxyoctanoic acid,HMDB0000486,17173-14-7,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives
pos_8489,Primaquine,HMDB0015219,90-34-6,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Aminoquinolines and derivatives
pos_849,m-Coumaric acid,HMDB0001713,14755-02-3,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives
pos_8490,Embutramide,HMDB0251769,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes
pos_8495,Irinotecan,HMDB0014900,100286-90-6,Organic compounds,Alkaloids and derivatives,Camptothecins,--
pos_8498,7alpha-Hydroxy-3-oxo-4-cholestenoate,HMDB0012458,115538-85-7,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives"
pos_8502,Biotin,HMDB0000030,58-85-5,Organic compounds,Organoheterocyclic compounds,Biotin and derivatives,--
pos_8503,Alanylarginine,HMDB0028681,16709-12-9,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_851,Levetiracetam,HMDB0015333,102767-28-2,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8521,Gilteritinib,HMDB0252717,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes
pos_8525,Cer(d16:1/5-iso PGF2VI),HMDB0289859,--,--,--,--,--
pos_8531,Oxprenolol,HMDB0015520,6452-71-7,Organic compounds,Benzenoids,Phenol ethers,--
pos_8538,"3beta,15alpha-Diacetoxylanosta-8,24-dien-26-oic acid",HMDB0036442,117842-20-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids
pos_854,7-(2-Hydroxyethyl)guanine,HMDB0247221,--,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives
pos_8544,Ganoderiol I,HMDB0037778,114567-49-6,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids
pos_8552,Melanotan II,HMDB0254419,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8553,"6,7-Dihydro-7-hydroxyciguatoxin",HMDB0039388,263336-56-7,Organic compounds,Phenylpropanoids and polyketides,Ciguatera toxins,--
pos_856,L-Threo-3-Phenylserine,HMDB0002184,6254-48-4,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_857,Saccharin,HMDB0029723,1981/7/2,Organic compounds,Organoheterocyclic compounds,Benzothiazoles,--
pos_858,Rimiterol,HMDB0257235,--,Organic compounds,Benzenoids,Phenols,Benzenediols
pos_8582,"PA(22:5(4Z,7Z,10Z,13Z,16Z)/PGJ2)",HMDB0265997,--,--,--,--,--
pos_8586,"26-(2-Glucosyl-6-acetylglucosyl]-1,3,11,22-tetrahydroxyergosta-5,24-dien-26-oate",HMDB0040406,155510-76-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8589,Homocarnosine,HMDB0000745,3650-73-5,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides
pos_8590,Bis(ethylphenyl)ether,HMDB0249257,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,--
pos_8593,"(1S,2S,3S,4R)-3-(1-Acetamido-2-ethylbutyl)-4-(diaminomethylideneamino)-2-hydroxycyclopentane-1-carboxylic acid",HMDB0242447,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8594,1-Phenyl-1-cyclohexene,HMDB0243990,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,--
pos_8599,4-Methylbiphenyl,HMDB0032610,644-08-6,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives
pos_860,3-Hydroxybutyrylcarnitine,HMDB0013127,1469900-92-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8600,Cardanolmonoene,HMDB0030482,501-26-8,Organic compounds,Benzenoids,Phenols,1-hydroxy-4-unsubstituted benzenoids
pos_8614,1-Methylnaphthalene,HMDB0032860,90-12-0,Organic compounds,Benzenoids,Naphthalenes,--
pos_8621,"1,2,4-Tris(methylene)cyclohexane",HMDB0040458,14296-81-2,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Branched unsaturated hydrocarbons
pos_8630,triacsin c,HMDB0259140,--,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,--
pos_8635,Kanamycin B,HMDB0242522,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_8639,16alpha-Hydroxydehydroepiandrosterone,HMDB0000352,1232-73-1,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_864,N-(1-Deoxy-1-fructosyl)isoleucine,HMDB0039780,87304-79-8,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols
pos_8640,Benztropine,HMDB0014390,86-13-5,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes
pos_8651,L-Histidinol,HMDB0003431,4836-52-6,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_8652,5-Hydroxycarvone,HMDB0302755,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids
pos_8654,"1,3-Diphenylpropane",HMDB0032564,1081-75-0,Organic compounds,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",--
pos_8655,Ethylbenzene,HMDB0059905,100-41-4,Organic compounds,Benzenoids,Benzene and substituted derivatives,--
pos_8663,Alfaprostolum,HMDB0248132,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_867,Escitalopram,HMDB0005028,128196-01-0,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylbutylamines
pos_8675,Avermectin A1a,HMDB0242563,--,Organic compounds,Phenylpropanoids and polyketides,Macrolides and analogues,--
pos_8678,"N-(2-Hydroxyisobutyl)-2,4,8,10,12-tetradecapentaenamide",HMDB0031183,127514-62-9,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides
pos_8683,4-Isopropylphenserine,HMDB0250692,--,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Pyrroloindoles
pos_8710,"Cer(d16:1/20:4(6Z,8E,10E,14Z)-2OH(5S,12R))",HMDB0289855,--,--,--,--,--
pos_8720,18-Nitrooctadec-9-enoic acid,HMDB0257702,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8721,1-(9Z-Nonadecenoyl)-glycero-3-phosphoethanolamine,HMDB0243799,--,Organic compounds,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphoethanolamines
pos_8724,"Methyl (2E,6Z)-dodecadienoate",HMDB0031014,28369-22-4,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8739,N-palmitoyl glutamic acid,HMDB0241925,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8742,(Z)-11-Hexadecenal,HMDB0243751,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty aldehydes
pos_8744,Sphinganine,HMDB0000269,764-22-7,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_875,Apstatin,HMDB0248539,--,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides
pos_8758,Tridecanol,HMDB0013316,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols
pos_8761,"(+)-15,16-Dihydroxyoctadecanoic acid",HMDB0031008,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8780,Ergosterol,HMDB0000878,57-87-4,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids
pos_8783,Cetylmannoside,HMDB0249840,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides
pos_8786,Zeinoxanthin,HMDB0304533,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids
pos_8790,Vetiveryl acetate,HMDB0037832,62563-80-8,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids
pos_8792,Solutol HS 15,HMDB0258368,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols
pos_8802,ascomycin,HMDB0248652,--,Organic compounds,Phenylpropanoids and polyketides,Macrolide lactams,--
pos_8812,Pubesenolide,HMDB0033728,98569-64-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids
pos_8813,"(3Z,6Z)-3,6-Nonadien-1-ol",HMDB0030957,53046-97-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols
pos_8819,"Androsta-1,4-diene-3,17-dione",HMDB0003422,897-06-3,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_8821,L-Citronellol glucoside,HMDB0029850,117895-55-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides
pos_8822,Clarithromycin,HMDB0015342,81103-11-9,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_8824,Prostaglandin D2,HMDB0001403,41598-07-6,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids
pos_8830,(Z)-[3-(Methylsulfinyl)-1-propenyl] 2-propenyl disulfide,HMDB0032653,104324-40-5,Organic compounds,Organosulfur compounds,Sulfoxides,--
pos_8831,"2,2,4,4,6,6-Hexamethyl-1,3,5-trithiane",HMDB0040243,828-26-2,Organic compounds,Organosulfur compounds,Thioacetals,Dithioacetals
pos_8833,Pyridoxamine phosphate,HMDB0001555,529-96-4,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxamines
pos_884,CMP-N-acetylneuraminate,HMDB0001176,3063-71-6,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine nucleotide sugars
pos_8845,"8,12-Epoxy-4(15),7,11-eudesmatrien-1-one",HMDB0033235,220289-78-1,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids
pos_8848,Polyglycerol esters of fatty acids,HMDB0303271,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols
pos_8851,Sambutoxin,HMDB0041085,160047-56-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides
pos_8852,Phylloquinol,HMDB0004198,572-96-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids
pos_8857,Ethyl 4-(methylthio)butyrate,HMDB0037620,22014-48-8,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8859,3-Methylbutyl dodecanoate,HMDB0037372,6309-51-9,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_886,L-Threonine,HMDB0000167,72-19-5,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8868,5-L-Glutamyl-taurine,HMDB0004195,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8871,N-Desmethyl tapentadol,HMDB0060611,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylpropanes
pos_8874,Hesperetin,HMDB0005782,520-33-2,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids
pos_8875,L-2-Aminoadipate 6-semialdehyde,HMDB0001263,6665/12/9,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8882,L-1-Pyrroline-3-hydroxy-5-carboxylate,HMDB0001369,22573-88-2,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_8889,7alpha-hydroxy-3-oxochol-4-en-24-oic Acid,HMDB0062744,14772-95-3,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives"
pos_8897,2-(2-Methoxyethoxy)ethanol,HMDB0244920,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers
pos_891,"2-Amino-2,3,6,7-tetrahydro-1H-pteridin-4-one",HMDB0255369,--,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,Pterins and derivatives
pos_8914,alpha-Bisabolol oxide A,HMDB0038196,22567-36-8,Organic compounds,Organoheterocyclic compounds,Oxanes,--
pos_8922,hydroxytetradecenoylcarnitine,HMDB0253296,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8932,1-Isopropoxy-2-propanol,HMDB0243911,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols
pos_8938,Rotundine B,HMDB0035232,--,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Methylpyridines
pos_895,O-propanoyl-carnitine,HMDB0000824,20064-19-1,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8951,Cholylphenylalanine,HMDB0242371,--,--,--,--,--
pos_8952,Allyl propionate,HMDB0029487,2408-20-0,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives
pos_8961,9-Oxo-nonanoic acid,HMDB0094711,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8963,Dhelwangin,HMDB0030703,23800-56-8,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_8966,14-Fluoro-6-thiaheptadecanoic acid,HMDB0244582,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8982,Dihydro-2-methoxy-2-methyl-3(2H)-thiophenone,HMDB0040237,129314-86-9,Organic compounds,Organosulfur compounds,Thioacetals,Monothioacetals
pos_8983,Ethyl 4-(acetylthio)butyrate,HMDB0032259,104228-51-5,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_8994,Dodecanedioic acid,HMDB0000623,693-23-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_8996,alpha-Butyl-omega-hydroxypoly(oxyethylene) poly(oxypropylene),HMDB0032181,9038-95-3,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers
pos_9009,1-Naphthaldehyde,HMDB0060325,--,Organic compounds,Benzenoids,Naphthalenes,--
pos_9021,"(8E,15E)-1,8,15-Heptadecatriene-11,13-diyne",HMDB0031041,28834-02-8,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Enynes
pos_9023,"9,12-Octadecadiynoic acid",HMDB0247623,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_9032,5alpha-androst-16-en-3-one,HMDB0034406,18339-16-7,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids
pos_9033,"4,8,12,15,19-Docosapentaenoic acid",HMDB0039133,2548-85-8,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_9034,Dehydroabietic acid,HMDB0061925,1740-19-8,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids
pos_9047,Cholic acid,HMDB0000619,81-25-4,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives"
