"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0016540","protein autoprocessing","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"CASP1",1
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"AKT1",1
"BP","GO:0031281","positive regulation of cyclase activity","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"MAPK14",1
"BP","GO:0046697","decidualization","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"PTGS2",1
"BP","GO:0048641","regulation of skeletal muscle tissue development","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"BCL2",1
"BP","GO:0051152","positive regulation of smooth muscle cell differentiation","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"SIRT1",1
"BP","GO:0070233","negative regulation of T cell apoptotic process","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"BCL2",1
"BP","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"MMP9",1
"BP","GO:0097709","connective tissue replacement","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"PPARG",1
"BP","GO:0098743","cell aggregation","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"MAPK14",1
"BP","GO:0140861","DNA repair-dependent chromatin remodeling","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"SIRT1",1
"BP","GO:1900078","positive regulation of cellular response to insulin stimulus","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"SIRT1",1
"BP","GO:1901201","regulation of extracellular matrix assembly","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"PPARG",1
"BP","GO:1902018","negative regulation of cilium assembly","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"AKT1",1
"BP","GO:1903318","negative regulation of protein maturation","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"AKT1",1
"BP","GO:1903429","regulation of cell maturation","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"BCL2",1
"BP","GO:1905563","negative regulation of vascular endothelial cell proliferation","1/9","25/18860",0.04,83.8222222222222,9.05414529122016,0.0118694545070944,0.0272043209788836,0.00632638136448207,"PPARG",1
"BP","GO:0007249","canonical NF-kappaB signal transduction","2/9","359/18860",0.00557103064066852,11.6744042092231,4.4617646186175,0.011906672823008,0.0272511877991381,0.00633728027199388,"CASP1/SIRT1",2
"BP","GO:0021700","developmental maturation","2/9","364/18860",0.00549450549450549,11.5140415140415,4.42583133405184,0.0122259317782689,0.0278157103162594,0.00646856032617789,"BCL2/PPARG",2
"BP","GO:0045765","regulation of angiogenesis","2/9","365/18860",0.00547945205479452,11.482496194825,4.41872898909761,0.0122902412536378,0.0278157103162594,0.00646856032617789,"PPARG/SIRT1",2
"BP","GO:0010623","programmed cell death involved in cell development","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"BCL2",1
"BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"BCL2",1
"BP","GO:0035994","response to muscle stretch","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"MAPK14",1
"BP","GO:0042953","lipoprotein transport","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"PPARG",1
"BP","GO:0045723","positive regulation of fatty acid biosynthetic process","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"PTGS2",1
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"SIRT1",1
"BP","GO:0085020","protein K6-linked ubiquitination","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"AKT1",1
"BP","GO:2000209","regulation of anoikis","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"BCL2",1
"BP","GO:2000773","negative regulation of cellular senescence","1/9","26/18860",0.0384615384615385,80.5982905982906,8.874267597142,0.0123416167003219,0.0278157103162594,0.00646856032617789,"SIRT1",1
"BP","GO:0010639","negative regulation of organelle organization","2/9","367/18860",0.00544959128065395,11.4199212836815,4.40460709167833,0.0124193168814447,0.0279520636182101,0.00650026936935218,"AKT1/PPARG",2
"BP","GO:0006402","mRNA catabolic process","2/9","371/18860",0.00539083557951483,11.2967954477388,4.37668929882416,0.0126792913252582,0.0284843567664676,0.00662405446423442,"AKT1/MAPK14",2
"BP","GO:0001779","natural killer cell differentiation","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"PTPRC",1
"BP","GO:0001783","B cell apoptotic process","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"BCL2",1
"BP","GO:0006607","NLS-bearing protein import into nucleus","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"AKT1",1
"BP","GO:0044872","lipoprotein localization","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"PPARG",1
"BP","GO:0050995","negative regulation of lipid catabolic process","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"AKT1",1
"BP","GO:0071379","cellular response to prostaglandin stimulus","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"AKT1",1
"BP","GO:1902894","negative regulation of miRNA transcription","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"PPARG",1
"BP","GO:1903054","negative regulation of extracellular matrix organization","1/9","27/18860",0.037037037037037,77.6131687242798,8.70440204455043,0.0128135783361771,0.0284843567664676,0.00662405446423442,"PPARG",1
"BP","GO:1901342","regulation of vasculature development","2/9","375/18860",0.00533333333333333,11.1762962962963,4.34919658366373,0.0129416899909826,0.0287298445838069,0.00668114280523834,"PPARG/SIRT1",2
"BP","GO:0010959","regulation of metal ion transport","2/9","377/18860",0.00530503978779841,11.1170055997642,4.33560613330933,0.0130737958999469,0.0289835175135249,0.00674013459909663,"AKT1/BCL2",2
"BP","GO:0002675","positive regulation of acute inflammatory response","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"PTGS2",1
"BP","GO:0015732","prostaglandin transport","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"PTGS2",1
"BP","GO:0032703","negative regulation of interleukin-2 production","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"PTPRC",1
"BP","GO:0036037","CD8-positive, alpha-beta T cell activation","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"BCL2",1
"BP","GO:0036315","cellular response to sterol","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"AKT1",1
"BP","GO:0046629","gamma-delta T cell activation","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"PTPRC",1
"BP","GO:0051882","mitochondrial depolarization","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"BCL2",1
"BP","GO:1904036","negative regulation of epithelial cell apoptotic process","1/9","28/18860",0.0357142857142857,74.8412698412698,8.5436478180899,0.0132853394892046,0.0291345164236944,0.00677524948735629,"BCL2",1
"BP","GO:0042176","regulation of protein catabolic process","2/9","383/18860",0.00522193211488251,10.942848854076,4.29544223858741,0.0134737279211885,0.0295078273206621,0.00686206316315315,"AKT1/SIRT1",2
"BP","GO:0090287","regulation of cellular response to growth factor stimulus","2/9","385/18860",0.00519480519480519,10.8860028860029,4.28225240938109,0.0136082400294379,0.0297623015448675,0.00692124129853113,"PPARG/SIRT1",2
"BP","GO:0006929","substrate-dependent cell migration","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"PTPRC",1
"BP","GO:0034695","response to prostaglandin E","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"AKT1",1
"BP","GO:0045717","negative regulation of fatty acid biosynthetic process","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"SIRT1",1
"BP","GO:0045830","positive regulation of isotype switching","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"PTPRC",1
"BP","GO:0060333","type II interferon-mediated signaling pathway","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"PPARG",1
"BP","GO:2000629","negative regulation of miRNA metabolic process","1/9","29/18860",0.0344827586206897,72.2605363984674,8.39121372229522,0.0137569002339266,0.0298464123900277,0.0069408013266526,"PPARG",1
"BP","GO:0009306","protein secretion","2/9","388/18860",0.00515463917525773,10.8018327605956,4.26264906331458,0.0138111311078983,0.0299241174004464,0.00695887167401474,"CASP1/PPARG",2
"BP","GO:0035592","establishment of protein localization to extracellular region","2/9","391/18860",0.0051150895140665,10.718954248366,4.24325971303857,0.0140153666985402,0.0303261929229399,0.00705237458094603,"CASP1/PPARG",2
"BP","GO:0022011","myelination in peripheral nervous system","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"AKT1",1
"BP","GO:0031579","membrane raft organization","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"PTPRC",1
"BP","GO:0032292","peripheral nervous system axon ensheathment","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"AKT1",1
"BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"PTPRC",1
"BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"MAPK14",1
"BP","GO:0090594","inflammatory response to wounding","1/9","30/18860",0.0333333333333333,69.8518518518518,8.24640160176045,0.0142282606448386,0.0305428316352216,0.00710275404504911,"PPARG",1
"BP","GO:0030162","regulation of proteolysis","2/9","398/18860",0.0050251256281407,10.5304299274149,4.19882760250698,0.0144971262270598,0.0310379843464718,0.00721790210875037,"AKT1/SIRT1",2
"BP","GO:0071692","protein localization to extracellular region","2/9","398/18860",0.0050251256281407,10.5304299274149,4.19882760250698,0.0144971262270598,0.0310379843464718,0.00721790210875037,"CASP1/PPARG",2
"BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"PTPRC",1
"BP","GO:0003309","type B pancreatic cell differentiation","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"AKT1",1
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"AKT1",1
"BP","GO:0033688","regulation of osteoblast proliferation","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"BCL2",1
"BP","GO:0035601","protein deacylation","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"SIRT1",1
"BP","GO:0060402","calcium ion transport into cytosol","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"BCL2",1
"BP","GO:0090140","regulation of mitochondrial fission","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"PPARG",1
"BP","GO:0090205","positive regulation of cholesterol metabolic process","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"AKT1",1
"BP","GO:2000191","regulation of fatty acid transport","1/9","31/18860",0.032258064516129,67.5985663082437,8.10859272706008,0.0146994207964155,0.0310753659157541,0.00722659521538831,"AKT1",1
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","2/9","401/18860",0.00498753117206983,10.4516486561374,4.18012298016447,0.0147058193164399,0.0310753659157541,0.00722659521538831,"AKT1/PTPRC",2
"BP","GO:0016236","macroautophagy","2/9","403/18860",0.00496277915632754,10.3997794320375,4.16776303169242,0.0148456871410966,0.0313301839016649,0.00728585329275964,"AKT1/SIRT1",2
"BP","GO:0018193","peptidyl-amino acid modification","2/9","404/18860",0.00495049504950495,10.3740374037404,4.16161559347302,0.0149158424123118,0.0313560723415351,0.00729187366517319,"AKT1/SIRT1",2
"BP","GO:0031647","regulation of protein stability","2/9","404/18860",0.00495049504950495,10.3740374037404,4.16161559347302,0.0149158424123118,0.0313560723415351,0.00729187366517319,"BCL2/SIRT1",2
"BP","GO:0050863","regulation of T cell activation","2/9","404/18860",0.00495049504950495,10.3740374037404,4.16161559347302,0.0149158424123118,0.0313560723415351,0.00729187366517319,"AKT1/PTPRC",2
"BP","GO:0005979","regulation of glycogen biosynthetic process","1/9","32/18860",0.03125,65.4861111111111,7.97723653914668,0.0151703807631071,0.0315644926249027,0.00734034192864133,"AKT1",1
