"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant"
"CARM1",-1.1776288479598,10.5939142427179,-5.61079321584018,5.3040317443551e-07,7.86686478189305e-06,5.73786367390969,"Down"
"MDC1",-1.09678635250962,6.80818025627757,-5.60148401151313,5.49495581218385e-07,8.1356412908305e-06,5.70334826083082,"Down"
"FLJ11151",-0.913510251800988,8.2957159799894,-5.59307665730787,5.673207513157e-07,8.36016628843886e-06,5.67219185409794,"Down"
"FTHL11",-0.838753967259766,11.6415023603544,-5.58200003380009,5.91679566666769e-07,8.69364366218736e-06,5.63116576309067,"Down"
"MGC3020",-1.08138558814473,6.5504430365014,-5.58059974290635,5.94831589310677e-07,8.73485172620936e-06,5.62598111124936,"Down"
"CCNA1",1.665667589479,5.72987782224815,5.58030472879752,5.95497770825536e-07,8.73952945624867e-06,5.62488885764644,"Up"
"DPYSL5",-2.01527215016533,10.1787900509004,-5.57017105883754,6.18833686435e-07,9.0555755977741e-06,5.58738117947305,"Down"
"SLC36A1",0.804723084540742,7.15068956273521,5.55478414977429,6.56003506268011e-07,9.55499892675423e-06,5.53047080257119,"Up"
"LOC441377",-1.50715960298973,10.988665942171,-5.54590657022289,6.78442652168689e-07,9.85898744249759e-06,5.49765868131061,"Down"
"SIRPB1",0.824062012756134,8.03606205246238,5.54330666437793,6.85156487433917e-07,9.9507995921945e-06,5.48805241986764,"Up"
"MGAM",1.07469041378923,6.08803456070783,5.54143251765732,6.90036801140172e-07,1.0010112625888e-05,5.48112862052445,"Up"
"SFRS11",-0.900933493080816,7.5307512782579,-5.5378055585865,6.99579125584788e-07,1.01368410473784e-05,5.46773140064498,"Down"
"MR1",0.846615822145085,6.96024662089023,5.53730061682795,7.00917885757344e-07,1.01503891981219e-05,5.46586647496989,"Up"
"HIST1H4K",0.957143317391346,6.19677448847,5.53168559968892,7.15976540008339e-07,1.03505751672281e-05,5.44513193298047,"Up"
"MFN2",0.946841670789838,7.96647787306457,5.52638936840536,7.30472681665058e-07,1.05480087404133e-05,5.42558075770724,"Up"
"CLEC1B",1.382300801631,7.83456948775904,5.50544064691806,7.90704108891486e-07,1.13250284745527e-05,5.34830727802236,"Up"
"CTSL1",1.02263271685744,6.62981097530866,5.49657582266251,8.17644108676845e-07,1.16528190998503e-05,5.31563633228628,"Up"
"LOC651453",-0.85635864217554,6.90944721342159,-5.49027492145208,8.37340991653782e-07,1.19132725128331e-05,5.29242507588979,"Down"
"LOC651816",0.806743872220376,5.99802505241171,5.48619470600829,8.50344864496246e-07,1.20777796008111e-05,5.27739903398633,"Up"
"SIL1",0.849142127131043,6.72616268504023,5.46516791405493,9.20583058977616e-07,1.29727904163101e-05,5.20002290923379,"Up"
"CD4",-1.44458193056399,7.06875869976695,-5.44472401253737,9.94350304574213e-07,1.38877592538865e-05,5.12488639477343,"Down"
"FLI1",-0.870405729440164,7.30276029708655,-5.43328631407306,1.03813240347644e-06,1.4472841569634e-05,5.0828911077799,"Down"
"FLJ11795",1.01034244831785,6.60661272320074,5.4311537749629,1.04650321279273e-06,1.45676028624636e-05,5.07506444764888,"Up"
"DPYSL2",-0.9395669207554,10.1173996535745,-5.4160401505149,1.10776575119056e-06,1.53354796172525e-05,5.01962552695263,"Down"
"LAMC1",0.952292580786924,6.17207331933462,5.41324139418677,1.1194922243779e-06,1.54753097064327e-05,5.00936504494903,"Up"
"TARP",-1.05100713356621,6.32343220619968,-5.41247069857044,1.12274278268247e-06,1.55081413455325e-05,5.0065399252936,"Down"
"NPAT",-1.05566000824859,6.73724372217987,-5.41219657578529,1.12390119034305e-06,1.55081413455325e-05,5.00553511327356,"Down"
"LRPAP1",1.24916818801719,6.72689672419435,5.41218756676669,1.1239392812872e-06,1.55081413455325e-05,5.00550209051867,"Up"
"SLC35A1",0.84411666047775,8.09832315565978,5.41006769933119,1.13293774214183e-06,1.56237272832944e-05,4.99773219070483,"Up"
"TC2N",-1.34439557668959,6.54104827103373,-5.40560503858272,1.15211368342346e-06,1.58707605486387e-05,4.98137869985974,"Down"
"DACH1",1.2149292853057,5.89460553523977,5.40451650922468,1.15683938960754e-06,1.59271315743339e-05,4.97739046600047,"Up"
"LOC552891",0.824260154760085,5.98343426812269,5.396327522419,1.19300858091097e-06,1.63445426289383e-05,4.94739586941344,"Up"
"RPS23",-1.15132793508417,8.74099584584214,-5.39325908686009,1.20684640583999e-06,1.65071374552869e-05,4.93616083066186,"Down"
"CLEC4D",1.83576557554492,6.02067348498065,5.39285416195954,1.20868428351277e-06,1.65232859638451e-05,4.93467836713807,"Up"
"LOC653381",-0.806923762601009,8.57888965590098,-5.37744869935535,1.28069325146232e-06,1.74318507535261e-05,4.87830620079978,"Down"
"CLEC4E",0.894542561875427,6.40077968680986,5.36406778741413,1.34665791495561e-06,1.82901026374846e-05,4.82938767967302,"Up"
"CDC42EP3",1.06702432386712,6.47019700806301,5.3594718261186,1.37007839447577e-06,1.8578085672665e-05,4.81259535507203,"Up"
"TMEM154",-0.810886051166619,11.392649428375,-5.35897305174466,1.37264410154104e-06,1.86028424327448e-05,4.81077327878667,"Down"
"SLC25A40",0.848314588888643,6.05747548087679,5.35058841523189,1.41649025997618e-06,1.91660738082891e-05,4.7801521852684,"Up"
"NOL10",-1.60855832133358,8.89293507904213,-5.35038926403414,1.41754829044255e-06,1.91700720934511e-05,4.77942507980912,"Down"
"C22orf13",-0.893119670372846,11.3525192204812,-5.33037232556228,1.5279605193913e-06,2.05526631661302e-05,4.70639141300886,"Down"
"LOC116236",-1.13423946102683,6.31274453034374,-5.3265109015419,1.55021425040022e-06,2.08185824012081e-05,4.69231377867548,"Down"
"NMT2",-1.36489384672427,6.46561378121172,-5.31943781160482,1.59180795132739e-06,2.13373345661782e-05,4.66653673385194,"Down"
"LDOC1L",-0.942093886096067,6.41415165946649,-5.31936579371255,1.59223705831942e-06,2.13373345661782e-05,4.66627433574502,"Down"
"KIR2DL1",-1.27872195250789,6.86176570785951,-5.31110771930968,1.64220436924269e-06,2.19367788750059e-05,4.6361943352448,"Down"
"C9orf103",1.00802445378919,7.43303227093233,5.30950498185333,1.65207947388257e-06,2.20569718393032e-05,4.63035830425602,"Up"
"HIST1H4H",0.925859285147159,6.89549999550638,5.30768411082891,1.66336954573955e-06,2.21959184606646e-05,4.62372875013316,"Up"
"GPER",1.15002906599923,5.40175215574921,5.30263275799347,1.69508899509409e-06,2.26071816109631e-05,4.60534169592101,"Up"
"PFKFB2",1.48075946796617,5.65487190155865,5.30062706991216,1.7078480248665e-06,2.27652700663541e-05,4.59804268101588,"Up"
"RNASE3",1.74662034142922,6.86461562759981,5.28590941836524,1.80441024243614e-06,2.3862637293448e-05,4.54451323617744,"Up"
"MRPS18C",0.882692230162192,7.01200375069972,5.28511635423714,1.80976343151293e-06,2.39208478802498e-05,4.54163031429683,"Up"
"SELM",-1.25557117200927,5.97559490967784,-5.28208239028548,1.83038739514572e-06,2.41680352489304e-05,4.53060278810061,"Down"
"SYNJ2BP",-0.841464377368172,7.88131446987369,-5.27777028514463,1.86009837976358e-06,2.45345610006592e-05,4.5149335588021,"Down"
"C1orf181",-0.943778458864274,6.8155374321443,-5.25183682572601,2.04905890926545e-06,2.68438462631231e-05,4.42079551306252,"Down"
"DSC2",0.898662439577808,7.61590823839898,5.24794939596374,2.07896629477946e-06,2.72072944564059e-05,4.40669883869544,"Up"
"GPR18",-0.945838777736011,6.72439384762665,-5.24442635740304,2.10644104184243e-06,2.75095728789189e-05,4.39392684361522,"Down"
"FASN",-0.932995541709993,7.45260842762152,-5.24218781140333,2.12408384193258e-06,2.7725580366659e-05,4.38581313303915,"Down"
"FLJ40722",-0.917348364297979,9.36563698853836,-5.23964570773598,2.14429542709193e-06,2.79313922471974e-05,4.37660071328424,"Down"
"INSIG2",0.828250845120136,7.11461971004682,5.23542340239464,2.17828476110848e-06,2.83154492731474e-05,4.36130299822018,"Up"
"CEACAM4",0.86308500445325,6.39941166452809,5.22562803709501,2.25919127547226e-06,2.92612409404289e-05,4.32583127642475,"Up"
"ALCAM",0.823563408704227,6.7182372785853,5.20388827698796,2.44946241297457e-06,3.14984578323174e-05,4.24719402273199,"Up"
"C17orf60",1.13162716891331,6.55062075890616,5.18855682261207,2.59303598315681e-06,3.32596554166134e-05,4.19181090333945,"Up"
"SOX8",-0.80983134290019,5.95963424628042,-5.18634282374899,2.61444165150286e-06,3.3500032170633e-05,4.18381817852942,"Down"
"LOC402644",-0.887505846094757,7.49737577578003,-5.14403373198152,3.05853512284993e-06,3.87949409628896e-05,4.03132845121391,"Down"
"HDC",-1.43818305493,6.79477827965106,-5.13204819309744,3.19728744001585e-06,4.03715752094417e-05,3.98821754314781,"Down"
"LOC649841",-1.29579975408092,7.28124091470338,-5.12488755626311,3.28311563863729e-06,4.13327561816656e-05,3.96247994952507,"Down"
"LOC642989",-1.22389195015722,8.92474542572306,-5.12463778218518,3.28614996171938e-06,4.13482532720847e-05,3.96158243415335,"Down"
"KCNE1",1.59878458246402,4.51183194188147,5.11322292766697,3.42780019108348e-06,4.29585726838677e-05,3.92058350452543,"Up"
"ZNF827",-1.10853122106345,6.62016436003623,-5.10461049020262,3.53862814722092e-06,4.42152642252156e-05,3.88967368520106,"Down"
"RPS27L",0.872669673277243,7.29229632422211,5.09949167496724,3.60615866690124e-06,4.49919746331995e-05,3.87131205710905,"Up"
"KLHL3",-1.23370271386192,6.27028389634594,-5.08548126953407,3.7975325883039e-06,4.72389753933498e-05,3.82109259206714,"Down"
"ITGA2B",1.2054550791963,7.58851308512817,5.08111255560379,3.85922120477359e-06,4.79115165866706e-05,3.80544434642163,"Up"
"FAM116B",-1.58374749854536,9.70798946046814,-5.06765760463832,4.05545988481431e-06,5.01990455461506e-05,3.75728370760112,"Down"
"SOCS3",1.20049847225551,5.64587536307636,5.05594311232276,4.23426825388454e-06,5.23093385271043e-05,3.71539426424927,"Up"
"CLEC12A",1.33871538772941,7.91704617330428,5.05053847340411,4.31935125119792e-06,5.31254845670821e-05,3.6960810676469,"Up"
"ZAP70",-1.08953431730006,6.49993346803952,-5.04939111071785,4.33762848902893e-06,5.33241957037591e-05,3.69198209148204,"Down"
"TCN1",1.39730711194936,8.26158859446075,5.03087778955769,4.64325352587175e-06,5.69421432392273e-05,3.62589466993859,"Up"
"TNFRSF25",-1.23891790993358,6.69788406345031,-5.02748167796575,4.70156782469549e-06,5.76010794896904e-05,3.61378212402744,"Down"
"VWCE",-1.35242375392729,8.38898989366415,-5.0130420066847,4.95763721499995e-06,6.04437437367113e-05,3.56231873544558,"Down"
"LOC644250",-0.802477236317834,10.9118698278624,-5.0096128642637,5.02043124178774e-06,6.11500200671239e-05,3.55010602121319,"Down"
"SSBP3",-0.879657844129603,6.94768364900871,-5.00875656007745,5.03623313240644e-06,6.13127849630498e-05,3.54705686936211,"Down"
"PRSS23",-1.42532231719926,5.53909100867662,-5.00832390944133,5.04423563633883e-06,6.13804859136293e-05,3.54551635572712,"Down"
"LOC646434",0.830867414960012,7.11436943475343,4.99922226580518,5.21550490270127e-06,6.33725438636587e-05,3.51312126999807,"Up"
"MCOLN2",-1.15225286716557,6.68414838460248,-4.98839923346048,5.42660102417156e-06,6.58420606890313e-05,3.47463074564383,"Down"
"FAM104A",-0.970446712939287,11.0956057186627,-4.98130810782574,5.56942908387693e-06,6.74123481794252e-05,3.44943079942963,"Down"
"C13orf15",-1.10237018227057,9.80533998527195,-4.97620319230221,5.67452712678684e-06,6.86183799747095e-05,3.43129846085615,"Down"
"PTPLAD2",-0.824322419381136,10.8788636032176,-4.97158870404065,5.77120040136254e-06,6.97203162375081e-05,3.41491470209246,"Down"
"OLFM4",2.31663640397437,6.95272206922983,4.96940289003384,5.81755496054228e-06,7.01791418944496e-05,3.40715615710432,"Up"
"LOC728744",1.34677389033038,5.74951119136863,4.95658521434946,6.09681772884211e-06,7.33017683898091e-05,3.36168834020317,"Up"
"PPARBP",-0.828206807296608,7.56815300674858,-4.94065871852413,6.46217357690914e-06,7.72510906911535e-05,3.30526092406428,"Down"
"SH2D1B",-1.23182437360004,6.48332645576357,-4.93476546963668,6.60273468258618e-06,7.87815614239281e-05,3.28440048524424,"Down"
"DDAH2",1.05625119412749,6.2302895941816,4.93112577356836,6.69103803807218e-06,7.96461630100069e-05,3.27152221391044,"Up"
"CBS",0.853023384806781,6.94449566664392,4.93098022220236,6.69459324975209e-06,7.965076871688e-05,3.27100729524579,"Up"
"GIMAP7",-0.824297348766414,8.54036225270846,-4.92425304470911,6.86094571202235e-06,8.14372876299537e-05,3.24721547378405,"Down"
"LOC442535",-0.944940912365255,6.4012963872463,-4.91662744078501,7.05441582103144e-06,8.35758782944064e-05,3.22026279683826,"Down"
"EPB42",-1.56123221043711,10.3787302356864,-4.91440610606605,7.11177205715155e-06,8.41760590945339e-05,3.21241481896763,"Down"
"KIR3DL2",-1.54414987915829,7.81676617009411,-4.90190995319968,7.44304677766442e-06,8.77665084383131e-05,3.16829395217659,"Down"
"CD19",-0.962157049972194,7.26505113291011,-4.89133711324492,7.73510233849202e-06,9.0869379808266e-05,3.13100120112921,"Down"
"MS4A4A",1.42963358399692,5.27940311224173,4.8824446672784,7.9894065572856e-06,9.36380796504242e-05,3.09966223600911,"Up"
"LRRN3",-1.40175912859885,6.55056513793895,-4.8780987560968,8.11665092538211e-06,9.48640652087895e-05,3.0843551730623,"Down"
"NDUFA4",0.868647631419829,10.3231992743719,4.87439841428664,8.22655622209604e-06,9.60592770197373e-05,3.07132653720654,"Up"
"LOC654053",0.840877924265628,7.30092242458338,4.86759376716001,8.43248036395423e-06,9.83267886594663e-05,3.04737898272124,"Up"
"TXK",-1.26780663415005,6.61310124136404,-4.86033966482929,8.65756428080539e-06,0.000100743495686855,3.02186556978899,"Down"
"LOC652968",-1.54201022333815,8.64708579230562,-4.84227579944186,9.24392965527351e-06,0.000106847076567161,2.9584048452657,"Down"
"LGALS3",-1.02771652967614,9.90020511374065,-4.83730588510274,9.4119622089877e-06,0.000108539784373372,2.94096292933282,"Down"
"BLK",-1.07058120083043,7.04169485700627,-4.83432074037274,9.51432301119001e-06,0.000109519267628808,2.93049032239772,"Down"
"TCEA3",-1.14495763092187,6.3483494023525,-4.833505037713,9.54248252155649e-06,0.000109793139859007,2.92762913248269,"Down"
"CAMP",0.919064712272268,9.5094843125935,4.82001178278563,1.00203019629217e-05,0.000115132719994448,2.88033037394813,"Up"
"DPP4",-0.904039509264676,6.11097238639285,-4.78921398642696,1.12002978650677e-05,0.00012740972322525,2.77259144488485,"Down"
"DHRS3",-0.954249098502478,6.57138393853662,-4.77954067295082,1.15982172996738e-05,0.000131579053661462,2.73881489019438,"Down"
"PHTF1",1.36545026989045,6.38705042924554,4.77869875144803,1.16334972705753e-05,0.000131919766072288,2.73587657232638,"Up"
"TRIT1",-1.06556566535899,6.68088453827792,-4.77343677476479,1.18563852280407e-05,0.000134265551636461,2.7175174408154,"Down"
"NDUFS5",0.881048837847141,8.70724676467488,4.76485598563117,1.22288391306887e-05,0.000138229410013622,2.68759834216229,"Up"
"PTGDS",-1.46848165234065,6.36846042496738,-4.75804031904072,1.25328061799162e-05,0.000141036144746237,2.66385101418967,"Down"
"FBXO7",-1.0731438173658,10.1991434249876,-4.73797769220548,1.34710711590267e-05,0.000150784830337458,2.59403729364829,"Down"
"VSTM1",1.56450778525442,6.83531235069417,4.73468490776811,1.36314857233893e-05,0.000152349840814861,2.58259185481603,"Up"
"CPVL",-1.09903156308827,10.1174439556473,-4.72990567591713,1.3867641287789e-05,0.000154672804780397,2.56598608048797,"Down"
"P2RY10",-1.2072602843904,6.22196984680799,-4.72900637592075,1.39125230381642e-05,0.000155035828536989,2.56286225225975,"Down"
"TYW1",-1.13731025219869,7.96651209953137,-4.71915765689999,1.44134309435211e-05,0.000160262562547598,2.52866923728959,"Down"
"PI16",-1.16286492121951,6.10308757787691,-4.71650662014653,1.45512458717218e-05,0.000161580530572035,2.51947086204485,"Down"
"TP53I3",0.868155062933939,5.7260192437197,4.70719070996098,1.50458224723035e-05,0.000166851335224398,2.48716595212886,"Up"
"RPS26P10",-1.13936189520877,7.06268195129923,-4.69210362701528,1.58818207872065e-05,0.000175117971311567,2.43491049338006,"Down"
"CCDC102A",-1.13851029676398,6.38530321310278,-4.68656627880884,1.6199895765842e-05,0.000178156334012803,2.41575078901449,"Down"
"ALS2CR2",-1.4515273949572,11.7289013421881,-4.68020374255035,1.65730548376816e-05,0.00018186233025723,2.39374877681184,"Down"
"MMP8",2.34051036000466,4.88420569866904,4.66411414389497,1.75545448920801e-05,0.000191545685150561,2.33817192324691,"Up"
"ATP8B2",-0.842692432549253,6.22082082724763,-4.66301961483709,1.76233362959869e-05,0.000192212873961436,2.33439442462651,"Down"
"SLC9A8",0.891725746063104,6.75519748644031,4.66021500044069,1.78008101936243e-05,0.000193792077491265,2.32471687252525,"Up"
"FCGR3A",-0.867570375116082,8.36695538324522,-4.66012285476747,1.7806670604806e-05,0.000193792077491265,2.32439896239976,"Down"
"FLJ14213",-1.20607221782182,7.26720570081008,-4.65917198593772,1.78672554020151e-05,0.000194283218341981,2.32111855831781,"Down"
"HLA-DQB1",-1.28354257309745,6.78616653309603,-4.63740570488573,1.9310426647385e-05,0.000208443162694401,2.24611275165385,"Down"
"RIT1",1.11279045134313,6.3558469155624,4.62557911744551,2.0141625093889e-05,0.00021657846657843,2.20542802027338,"Up"
"DNAJB2",-0.845294378435462,9.56646530548846,-4.62402646813805,2.02533079923329e-05,0.000217500283181226,2.20009038117712,"Down"
"LYSMD2",-0.926584393075519,10.2676642166992,-4.60886230242584,2.13763246207523e-05,0.00022877854447242,2.14800422074122,"Down"
"RNASEH2B",-1.04500360073073,7.12296736172678,-4.59654026974188,2.23333800247266e-05,0.000237705831423212,2.10574017959959,"Down"
"LILRA3",1.09393340978275,9.68066632411304,4.57806987452372,2.3846694846247e-05,0.00025203142158767,2.04248884672253,"Up"
"PTGS2",-0.801681307521061,8.61548000626719,-4.57543344146333,2.40706969888541e-05,0.000254152592314066,2.03347042376959,"Down"
"C7orf53",0.952502523071751,6.07072718012197,4.56021306754422,2.54045422624442e-05,0.000267114258669112,1.98145517582761,"Up"
"CCDC72",0.986043161386325,8.72876494977634,4.55061707037404,2.62822282605681e-05,0.000275996331859099,1.94870416612002,"Up"
"ST6GALNAC3",0.965206271058936,5.56213286828685,4.5458930332804,2.67250902621658e-05,0.000280412674954444,1.93259338203285,"Up"
"C1QB",1.37730497986976,5.75671704071108,4.53238254453592,2.80321596546415e-05,0.000292782922192642,1.88656237050096,"Up"
"UBASH3A",-0.815320056199075,6.02285779628739,-4.53170979208623,2.80988471816843e-05,0.00029335756567589,1.88427201041889,"Down"
"LOC650140",1.24736243898712,5.61406608244112,4.50724881429811,3.06313493897154e-05,0.000317817632545376,1.80110872025263,"Up"
"ELMOD2",0.961340095212505,6.23932772797681,4.4985902448599,3.1579984395821e-05,0.000326716381774049,1.7717240757156,"Up"
"LOC653702",-0.809049847987003,6.7084575389395,-4.48757699442718,3.28279964206877e-05,0.000338791391632221,1.73438869344182,"Down"
"LPCAT2",1.18824198367148,7.03378334253022,4.48391482093501,3.3253527979856e-05,0.000342901432901386,1.72198381838557,"Up"
"ODC1",-1.17712559663654,9.47662448446769,-4.48240046996632,3.34310547872095e-05,0.000344314380465853,1.71685572856974,"Down"
"TRIM22",0.900197391504388,8.95828201635074,4.48226525062572,3.34469512815411e-05,0.00034433102179277,1.7163978732999,"Up"
"LOC651738",0.800083087314183,7.50294651485618,4.46759042478902,3.52165636062071e-05,0.000360482251245948,1.66674949513517,"Up"
"LAG3",-0.971045325250287,6.32822816386822,-4.44538041369121,3.80693075658887e-05,0.000387631588580981,1.5917627034931,"Down"
"WDR40A",-1.16210186153235,12.1829760782446,-4.43003255310177,4.01706746373164e-05,0.000408036670861469,1.5400541629582,"Down"
"HLA-DOA",-1.22891012141983,6.68560001981681,-4.41007445562045,4.30725424322819e-05,0.000434876994677738,1.47294868145595,"Down"
"RBX1",0.838057103732476,9.67039593240312,4.40470492458205,4.38874169823195e-05,0.000442107840186421,1.45492090366757,"Up"
"LOC650646",-1.09946710395141,12.2143284975503,-4.40118992457779,4.44289428286888e-05,0.000446420312835026,1.44312563202031,"Down"
"GPR68",-0.835067216447823,6.05300448470037,-4.39386604923879,4.55782086198331e-05,0.000456326628714697,1.41856438413327,"Down"
"LOC644934",-1.13822454666994,10.2294956233787,-4.39053641018809,4.61101995013016e-05,0.000460735459245915,1.40740507135192,"Down"
"CD24",1.04614913507744,7.81647976839374,4.38563444073589,4.69044024470747e-05,0.000467927252983912,1.39098396897542,"Up"
"FFAR2",0.800549568097532,10.3301178849486,4.37809743121549,4.81515135509645e-05,0.000479038009763058,1.36575412000603,"Up"
"CACNA1E",1.40863746449015,5.53716469860154,4.36930746771341,4.9646654287205e-05,0.000492353802280211,1.33635826588982,"Up"
"KIAA0355",-0.815394003608537,7.2953568754939,-4.36411122412409,5.0551619433767e-05,0.000499554918461047,1.31899504796649,"Down"
"OAS2",-0.929896426969463,8.09889035438976,-4.36266390743741,5.08065197096215e-05,0.000501482491362341,1.31416074792603,"Down"
"LOC645284",-1.42347153208158,8.19465943242672,-4.34818609126419,5.34260007853839e-05,0.000525686755281624,1.26584792502532,"Down"
"CCL4L1",-1.28103920727982,6.73874553757876,-4.33045950728258,5.68121933124607e-05,0.00055617544387666,1.20680761246721,"Down"
"LOC728973",-0.864808004866228,8.87811165272021,-4.3266048702451,5.75756238362586e-05,0.000562708857574706,1.19398598450852,"Down"
"PHOSPHO1",-1.2314888196252,8.22857321015038,-4.3264373283043,5.76090311344165e-05,0.000562708857574706,1.19342882735423,"Down"
"TNFAIP8L1",-0.979976159909063,7.03805750168195,-4.32244672458238,5.84103266125427e-05,0.000569602641985773,1.18016149705136,"Down"
"SIDT1",-0.935364814519488,5.97000672377422,-4.31072639413333,6.08267394076188e-05,0.000591560630060942,1.14123270889657,"Down"
"CSDA",-1.01271794185601,13.4477365325729,-4.30074740264361,6.29603306201909e-05,0.000609950948667283,1.1081315475123,"Down"
"MME",-0.963586933721503,7.89951050969565,-4.27282872862594,6.93223758569777e-05,0.000664923513561396,1.01573854465918,"Down"
"RTF1",-1.20162324653727,8.9122192824762,-4.2629344627028,7.17232617673484e-05,0.00068559802312971,0.983071597301253,"Down"
"LOC387686",-1.3047552696678,8.20534716770807,-4.2290802074044,8.05630978180788e-05,0.00076342113801225,0.871605239799664,"Down"
"RPS26L",-1.08428454755876,11.5243562282542,-4.22487668049943,8.17317395777393e-05,0.000772747624288968,0.857798359755392,"Down"
"LOC649143",-1.53131382702227,7.41938618737282,-4.22434822217861,8.18798152865246e-05,0.000773300251237464,0.856063113301705,"Down"
"C11orf82",1.12913330486699,6.08612577501984,4.21639034256256,8.41412981412223e-05,0.000794036124350724,0.829946803834216,"Up"
"CISD2",0.926501089816884,6.61153816125375,4.21283635949409,8.517070166571e-05,0.000802244825730966,0.818291893592447,"Up"
"HOXC4",-0.967838875816537,5.52116165821979,-4.20455048152774,8.76182604759183e-05,0.000823140160076452,0.791139948723062,"Down"
"PRSS33",-1.21207412336651,5.77428571703092,-4.20392053600453,8.78070993202056e-05,0.000824298161654207,0.78907687180052,"Down"
"UAP1",-0.813749738880311,6.07149105255992,-4.1913272266614,9.16659090673139e-05,0.000855730023747594,0.747869002196518,"Down"
"AP3B2",1.23151490620232,4.27149961520543,4.19072383381288,9.18548610599128e-05,0.000857175652207204,0.745896270484732,"Up"
"SPIB",-0.824671543257105,6.17680008696753,-4.17362213368477,9.73697313862871e-05,0.000903608359930328,0.690048622736819,"Down"
"LOC651612",1.13530163555199,6.41589163028799,4.17318871595038,9.75135782877469e-05,0.000904609357252383,0.688634871487151,"Up"
"UPB1",1.13797424894327,5.74512994640523,4.1694141255616,9.87750472777994e-05,0.00091496119696532,0.676326066233392,"Up"
"RPL23",-0.970125306703167,9.9670306997954,-4.14899782816544,0.000105876518273576,0.000975709556230829,0.609855598006408,"Down"
"BCR",-1.01888746079853,7.13915202084594,-4.13948324444622,0.000109352299813551,0.00100406019624276,0.578940050892284,"Down"
"MYOM2",-1.81181072355449,6.71249494229522,-4.13515690414083,0.000110969000104799,0.00101741818476829,0.564895575206921,"Down"
"OSBPL10",-0.88250628945521,5.70717539278801,-4.13110765324075,0.00011250306937198,0.00103073147376515,0.55175799677532,"Down"
"MEF2A",0.827189993168859,6.02069228645975,4.12481388920468,0.000114928242281503,0.00104988953886518,0.531352427761557,"Up"
"BLVRB",-1.10568611132087,10.5054832330772,-4.10982491383002,0.000120909079826114,0.00110012821817898,0.482825234828327,"Down"
"CAMK1G",-1.20364789010943,7.76821166423509,-4.0854728237564,0.00013127222975932,0.00118668962824499,0.404195916844729,"Down"
"RNF146",0.917063337316714,6.17136235162293,4.072476892631,0.00013714846398149,0.00123315893579923,0.362341727436796,"Up"
"CDKN1C",-0.845412917070835,6.37961822963244,-4.07225905768298,0.000137249091637543,0.00123362251117906,0.361640818994701,"Down"
"NR2C2AP",-0.869747366710801,5.88609028377458,-4.067173619438,0.00013961863488302,0.00125312834022104,0.345283882467829,"Down"
"FCGBP",-0.952726483953891,5.66765481861874,-4.05780497375563,0.000144087686742683,0.00128864509390137,0.315180676882516,"Down"
"CPA3",-0.819578295298651,6.11600879380631,-4.05675450764348,0.000144597304483695,0.00129273692557614,0.311807791627469,"Down"
"TGIF2",-0.80183722893423,6.40287464754855,-4.04634031059112,0.000149744584583505,0.00133353838343228,0.27839629654332,"Down"
"PNPLA1",1.01952428095739,5.17553033805618,4.03163448206193,0.000157315006863711,0.00139404274675844,0.231299607260117,"Up"
"C10orf35",-0.884256431405985,5.41744168358559,-4.01625145840935,0.000165628555122987,0.00145897052410368,0.182139321330119,"Down"
"BMX",1.03325176253474,5.06198532895288,4.00270047671533,0.000173301519097026,0.00152122911665476,0.138923395971538,"Up"
"FGF13",1.12710029076598,4.55740957687036,3.99171553885747,0.000179771807085033,0.00157527474036868,0.103952861500479,"Up"
"TKTL1",-0.806228386597581,6.10137068789868,-3.9862426956665,0.000183081638390731,0.00160091033520725,0.0865508498840413,"Down"
"TCN2",1.1255075403149,5.9865143716647,3.98614193373368,0.000183143123470805,0.00160091033520725,0.0862305867739339,"Up"
"CLEC5A",1.17283690101097,5.78639180904382,3.98321140955825,0.000184940059980334,0.00161437260691167,0.0769182244167919,"Up"
"TGM3",-1.13427697591264,6.67847922500016,-3.98309020999278,0.000185014741539589,0.00161446393693345,0.0765331727176024,"Down"
"ELA2",1.25187800476686,7.35485482068967,3.97159176245256,0.000192233576018592,0.00167223256093682,0.040033533800611,"Up"
"HES4",-0.882867233909949,6.97478826177128,-3.96837112114305,0.000194303666278308,0.00168615608223564,0.029821237372202,"Down"
"C1orf128",-1.08132447410203,10.532199978753,-3.95495127692763,0.000203162741609687,0.00175434384409479,-0.0126795062107155,"Down"
"PPARG",0.961138134139924,4.37665796414341,3.95125422738228,0.000205670854192624,0.00177256265834849,-0.02437328730446,"Up"
"TSPAN5",-1.13764342519474,9.84634516397622,-3.92818076771856,0.000222010603053574,0.00189712663520287,-0.0972094915573249,"Down"
"BACH2",-0.814246864725837,5.86014519300577,-3.91892963114429,0.000228906619635082,0.00195141146748931,-0.126342000936198,"Down"
"COX7C",0.89356750346299,9.87515625085311,3.90658410827605,0.000238430753976745,0.00202573476004575,-0.165155614904022,"Up"
"UBE2O",-0.969815886780049,8.08582953791327,-3.87657554717329,0.000263195973568272,0.0022063176977347,-0.259196831507379,"Down"
"NOL14",-0.804677457264797,6.39418552092107,-3.86946046192448,0.000269420475036033,0.00225398693590878,-0.281430604954708,"Down"
